file,start_datetime,stop_datetime,replicate,sex,species,strain,region_id,status
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Mahe13111,10,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,11,DEAD  
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,12,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,13,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,14,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,15,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,16,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,17,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,18,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,19,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,20,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,21,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,22,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,23,DEAD  
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,24,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,25,DEAD
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,26,OK 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,27,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,Aride3312,28,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,29,OK 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,30,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,31,DEAD 
Monitor4-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,32,DEAD 
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,1,DEAD
Monitor5-8.txt,2024-03-22 09:00:00,2024-03-26 08:59:00,2,M,Dsec,ArideA3F311,2,DEAD 
